,dqn_avg_score,dqn_std,ddqn_avg_score,ddqn_std,curious_avg_score,curious_std,curious_ddqn_avg_score,curious_ddqn_std
27,21.333333333333332,6.944222218666553,35.666666666666664,17.98765008430939,14.333333333333334,4.714045207910316,18.666666666666668,3.8586123009300755
28,36.0,12.832251036613439,15.333333333333334,4.4969125210773475,25.333333333333332,8.806563209081938,23.0,9.201449161228174
29,18.0,5.715476066494082,18.666666666666668,6.018490028422596,19.666666666666668,3.0912061651652345,48.0,19.949937343260004
30,15.666666666666666,2.0548046676563256,22.333333333333332,9.843215373488935,14.0,5.0990195135927845,23.0,6.164414002968976
31,15.666666666666666,4.988876515698588,13.0,1.632993161855452,23.0,10.424330514074594,17.666666666666668,4.189935029992178
32,33.0,18.384776310850235,17.0,2.449489742783178,25.0,2.8284271247461903,32.666666666666664,19.39644870130154
33,12.666666666666666,3.0912061651652345,24.333333333333332,4.027681991198191,18.0,4.898979485566356,32.333333333333336,12.11977264179856
34,49.333333333333336,13.59738536958076,19.0,10.614455552060438,25.333333333333332,3.6817870057290873,22.666666666666668,2.0548046676563256
35,25.666666666666668,13.695092389449425,13.0,2.160246899469287,15.0,2.943920288775949,21.333333333333332,1.699673171197595
36,16.0,1.632993161855452,23.333333333333332,10.077477638553983,15.0,2.160246899469287,18.666666666666668,4.9216076867444665
37,14.333333333333334,2.0548046676563256,21.0,12.832251036613439,24.0,12.569805089976535,14.666666666666666,1.247219128924647
38,27.0,15.513435037626794,18.333333333333332,2.494438257849294,20.333333333333332,6.236095644623236,30.0,4.546060565661952
39,15.666666666666666,0.4714045207910317,18.333333333333332,7.84573486395988,18.666666666666668,0.4714045207910317,32.0,7.874007874011811
40,26.333333333333332,8.73053390247253,13.333333333333334,0.4714045207910317,20.333333333333332,4.4969125210773475,13.0,1.4142135623730951
41,20.333333333333332,6.548960901462833,20.0,9.899494936611665,18.0,2.160246899469287,22.333333333333332,4.0276819911981905
42,25.666666666666668,4.496912521077347,20.666666666666668,4.642796092394706,26.666666666666668,15.2825245151302,32.0,10.614455552060438
43,26.666666666666668,16.499158227686106,21.0,6.164414002968976,18.666666666666668,4.496912521077347,36.333333333333336,12.498888839501783
44,26.0,2.449489742783178,24.0,12.083045973594572,21.333333333333332,4.109609335312651,22.333333333333332,10.656244908763854
45,16.666666666666668,4.189935029992178,16.0,4.08248290463863,37.666666666666664,27.19477073916152,20.0,7.483314773547883
46,13.333333333333334,2.8674417556808756,26.0,7.874007874011811,29.333333333333332,8.013876853447538,23.0,1.632993161855452
47,30.333333333333332,11.8133634311129,23.0,11.575836902790225,20.333333333333332,5.734883511361751,18.333333333333332,6.847546194724712
48,29.666666666666668,14.65908895153068,27.666666666666668,11.32352516764202,16.0,7.874007874011811,28.666666666666668,12.970050972229146
49,19.333333333333332,7.586537784494028,26.333333333333332,10.873004286866728,25.333333333333332,2.6246692913372702,25.333333333333332,11.897712198383164
50,19.0,6.377042156569663,24.333333333333332,11.264496832477201,37.0,23.762715894162152,48.0,23.678400846904054
51,14.666666666666666,0.9428090415820634,21.0,7.118052168020874,21.333333333333332,2.3570226039551585,27.0,9.797958971132712
52,24.333333333333332,8.73053390247253,23.0,12.192894105447921,32.0,17.568911937472585,19.0,2.160246899469287
53,16.333333333333332,5.734883511361751,15.0,1.632993161855452,25.666666666666668,7.760297817881877,25.333333333333332,4.9216076867444665
54,39.0,7.483314773547883,18.666666666666668,12.256517540566822,25.666666666666668,12.918548250050733,22.0,5.354126134736337
55,18.666666666666668,7.039570693980958,14.0,5.656854249492381,32.666666666666664,10.873004286866728,17.333333333333332,5.436502143433363
56,28.333333333333332,7.318166133366716,16.333333333333332,6.128258770283411,24.333333333333332,2.494438257849294,31.666666666666668,15.107025591499548
57,27.333333333333332,9.741092797468305,21.333333333333332,9.285592184789413,20.0,10.198039027185569,17.333333333333332,5.792715732327588
58,19.0,8.286535263104035,22.0,12.569805089976535,27.0,14.89966442575134,52.0,37.49666651850535
59,21.0,4.546060565661952,23.666666666666668,16.048537489614297,32.333333333333336,10.780641085864152,23.0,12.083045973594572
60,16.333333333333332,4.189935029992178,13.333333333333334,2.494438257849294,16.0,5.656854249492381,24.333333333333332,8.219218670625303
61,15.333333333333334,2.6246692913372702,15.0,1.4142135623730951,27.0,10.424330514074594,43.333333333333336,25.249862485874168
62,24.0,11.775681155103795,18.0,9.93310961716756,25.0,5.0990195135927845,22.666666666666668,7.93025150224688
63,34.333333333333336,25.927248643506744,14.666666666666666,1.699673171197595,23.666666666666668,1.8856180831641267,22.0,7.788880963698615
64,26.0,4.08248290463863,17.333333333333332,5.792715732327588,30.333333333333332,7.760297817881877,20.0,4.546060565661952
65,28.666666666666668,8.178562764256865,14.333333333333334,4.784233364802441,26.666666666666668,10.274023338281628,36.333333333333336,25.952948879762307
66,36.333333333333336,13.021349989749739,14.333333333333334,1.8856180831641267,17.333333333333332,3.39934634239519,22.333333333333332,7.1336448530109
67,26.333333333333332,2.8674417556808756,17.0,2.943920288775949,21.0,4.546060565661952,28.333333333333332,6.944222218666553
68,16.0,0.0,16.0,3.265986323710904,25.0,8.981462390204987,32.333333333333336,10.143416036468626
69,23.0,6.531972647421808,21.333333333333332,7.845734863959881,26.666666666666668,7.408703590297623,23.0,4.08248290463863
70,32.333333333333336,12.39175353029407,23.666666666666668,4.988876515698588,33.333333333333336,18.87385022252275,20.0,9.201449161228174
71,18.333333333333332,1.247219128924647,22.333333333333332,5.436502143433364,30.333333333333332,11.841546445554407,13.666666666666666,2.8674417556808756
72,30.0,20.607442021431645,16.333333333333332,8.339997335464536,19.0,6.683312551921141,25.0,11.224972160321824
73,33.333333333333336,19.48218559493661,22.333333333333332,11.897712198383164,48.0,11.430952132988164,44.0,13.366625103842281
74,29.666666666666668,13.224556283251582,14.666666666666666,4.921607686744467,24.0,2.449489742783178,29.666666666666668,8.259674462242577
75,25.333333333333332,0.9428090415820634,16.0,1.632993161855452,26.666666666666668,8.65383665716478,28.333333333333332,9.741092797468305
76,40.0,15.748015748023622,15.0,4.898979485566356,26.666666666666668,4.9216076867444665,41.0,7.483314773547883
77,23.0,7.788880963698615,27.666666666666668,12.256517540566824,25.0,6.164414002968976,23.333333333333332,7.363574011458174
78,16.0,2.943920288775949,19.666666666666668,4.4969125210773475,24.666666666666668,7.363574011458174,38.0,35.393031329156685
79,19.666666666666668,3.299831645537222,20.333333333333332,6.649979114420001,21.333333333333332,2.8674417556808756,49.666666666666664,17.613126418163876
80,34.666666666666664,18.571184369578827,15.0,6.48074069840786,24.333333333333332,4.0276819911981905,26.333333333333332,4.642796092394706
81,43.666666666666664,13.474255287605157,15.333333333333334,4.784233364802441,36.666666666666664,7.408703590297623,21.0,2.943920288775949
82,27.333333333333332,15.195028426721974,23.666666666666668,8.219218670625303,50.666666666666664,42.71091455614387,31.333333333333332,2.3570226039551585
83,16.666666666666668,4.496912521077347,28.333333333333332,7.845734863959881,12.0,2.160246899469287,26.666666666666668,14.65908895153068
84,35.666666666666664,0.9428090415820634,13.333333333333334,4.027681991198191,34.666666666666664,18.660713336371206,35.0,13.140268896284683
85,50.0,25.729360660537214,24.666666666666668,8.055363982396383,31.333333333333332,14.383632673594278,42.666666666666664,13.27487183449325
86,35.666666666666664,18.80307303489394,13.666666666666666,4.921607686744467,26.333333333333332,7.1336448530109,27.333333333333332,14.72714802291635
87,22.333333333333332,4.642796092394706,20.0,12.727922061357855,27.0,8.524474568362947,43.0,24.097026095903757
88,28.333333333333332,11.8133634311129,18.333333333333332,3.0912061651652345,49.0,4.546060565661952,38.333333333333336,6.018490028422596
89,19.333333333333332,1.247219128924647,14.666666666666666,3.681787005729087,27.333333333333332,5.90668171555645,35.0,24.91318258807306
90,22.333333333333332,12.552113589175153,13.666666666666666,0.4714045207910317,18.333333333333332,2.6246692913372702,22.0,2.160246899469287
91,31.666666666666668,3.299831645537222,16.333333333333332,4.0276819911981905,26.333333333333332,3.0912061651652345,39.0,17.90716802475106
92,26.333333333333332,7.760297817881877,15.666666666666666,5.90668171555645,38.0,28.577380332470412,53.0,26.166135875720485
93,26.666666666666668,5.792715732327588,17.333333333333332,6.182412330330469,22.0,10.98483803552272,24.0,11.343133018115703
94,22.666666666666668,4.9216076867444665,13.333333333333334,1.247219128924647,33.0,13.140268896284683,35.333333333333336,16.759740119968715
95,29.666666666666668,3.6817870057290873,18.0,5.0990195135927845,27.333333333333332,12.762793146051099,57.0,12.727922061357855
96,37.0,14.89966442575134,18.666666666666668,3.7712361663282534,41.666666666666664,27.182510717166817,31.0,6.377042156569663
97,35.0,19.86621923433512,14.0,0.0,19.0,2.449489742783178,41.333333333333336,33.48963355361709
98,39.666666666666664,4.988876515698588,21.0,8.04155872120988,25.333333333333332,7.408703590297623,48.0,33.29664647778612
99,42.333333333333336,31.329787033357817,15.0,2.449489742783178,71.0,24.91318258807306,39.0,9.899494936611665
100,50.666666666666664,16.35712552851373,26.333333333333332,10.338708279513881,41.333333333333336,17.249798710580816,24.0,10.801234497346433
101,63.333333333333336,6.182412330330469,23.0,12.027745701779143,58.333333333333336,15.797327481430381,32.0,8.831760866327848
102,26.666666666666668,18.660713336371206,15.666666666666666,4.109609335312651,39.666666666666664,15.520595635763755,42.333333333333336,10.842303978193728
103,21.666666666666668,6.79869268479038,11.0,1.632993161855452,30.666666666666668,17.21110752456745,34.333333333333336,18.153665072253467
104,30.666666666666668,18.080068829760823,17.333333333333332,3.0912061651652345,30.333333333333332,0.9428090415820634,33.666666666666664,13.572848714334887
105,33.666666666666664,10.402991022884823,22.666666666666668,4.109609335312651,24.0,6.683312551921141,32.666666666666664,10.624918300339484
106,21.333333333333332,8.73053390247253,18.666666666666668,8.013876853447538,27.0,20.54263858417414,25.333333333333332,4.109609335312651
107,16.0,3.7416573867739413,14.333333333333334,2.0548046676563256,33.666666666666664,5.436502143433364,36.333333333333336,11.8133634311129
108,34.333333333333336,11.08552609887726,18.333333333333332,5.557777333511022,34.0,6.48074069840786,78.0,28.39013913315678
109,37.333333333333336,11.728408057172787,17.0,2.160246899469287,17.666666666666668,5.2493385826745405,31.0,16.57307052620807
110,36.666666666666664,10.338708279513881,33.0,4.546060565661952,30.0,20.607442021431645,56.666666666666664,25.849994627121728
111,29.0,12.675435561221029,13.333333333333334,4.4969125210773475,33.666666666666664,26.71246067953223,43.666666666666664,35.705586242055865
112,43.333333333333336,16.539514973407037,14.333333333333334,3.7712361663282534,34.666666666666664,24.689178916188272,28.0,19.79898987322333
113,47.333333333333336,23.01207412545761,19.0,8.602325267042627,30.0,24.041630560342615,85.0,31.822423959633664
114,38.666666666666664,19.25847576753905,15.333333333333334,4.4969125210773475,15.666666666666666,3.7712361663282534,34.666666666666664,12.229290885229428
115,33.0,18.457157599876172,19.0,3.559026084010437,43.0,37.094473981982816,24.666666666666668,10.530379332620875
116,40.666666666666664,11.897712198383164,21.666666666666668,7.1336448530109,36.0,22.992752481307377,51.666666666666664,36.527006751473934
117,27.333333333333332,16.539514973407037,13.666666666666666,1.699673171197595,14.0,5.0990195135927845,54.0,25.508168626278653
118,39.333333333333336,22.573337271116017,15.666666666666666,2.357022603955158,20.666666666666668,13.274871834493252,38.333333333333336,11.61416759345623
119,26.666666666666668,1.247219128924647,27.333333333333332,14.817407180595245,40.0,37.49666651850535,36.0,19.79898987322333
120,58.0,16.06237840420901,15.0,1.632993161855452,35.0,30.539591789456953,36.0,13.366625103842281
121,37.666666666666664,34.96982826507572,14.0,2.943920288775949,23.0,12.569805089976535,32.666666666666664,7.845734863959881
122,22.0,8.602325267042627,19.0,0.816496580927726,49.333333333333336,42.28737662970148,52.0,22.19609575278199
123,43.0,14.165686240583852,24.0,10.198039027185569,40.0,12.754084313139327,25.666666666666668,14.83988619303471
124,28.666666666666668,15.627610892974724,29.666666666666668,6.128258770283411,28.333333333333332,17.326921891156037,30.333333333333332,10.780641085864152
125,50.333333333333336,20.171487027209693,24.333333333333332,5.734883511361751,18.333333333333332,3.39934634239519,31.0,11.343133018115703
126,50.0,29.13188402192118,18.0,5.354126134736337,83.66666666666667,33.06895153396242,43.666666666666664,4.642796092394707
127,48.333333333333336,17.632041540584257,18.0,5.656854249492381,42.333333333333336,20.677416559027762,56.666666666666664,28.871362204709975
128,25.666666666666668,10.498677165349081,11.666666666666666,2.494438257849294,26.666666666666668,19.344824171395878,37.666666666666664,13.695092389449425
129,34.0,9.41629792788369,30.0,17.90716802475106,50.333333333333336,47.14752261666448,32.333333333333336,9.533566430716727
130,30.0,17.45470328211473,15.0,2.160246899469287,43.666666666666664,7.408703590297623,64.66666666666667,43.36152928832448
131,42.666666666666664,19.48218559493661,18.666666666666668,3.39934634239519,36.666666666666664,21.913973218524802,51.0,11.575836902790225
132,35.666666666666664,23.79542439676633,15.0,3.7416573867739413,38.666666666666664,12.39175353029407,105.0,42.49705872175156
133,60.0,19.30457631409368,34.333333333333336,10.873004286866728,42.666666666666664,7.93025150224688,73.33333333333333,55.174470747096635
134,35.666666666666664,18.00617178142601,22.0,9.41629792788369,53.0,37.85058343892029,65.0,20.92844953645635
135,44.0,16.08311744241976,24.333333333333332,12.498888839501783,67.0,29.87752778706208,95.0,40.10818702792071
136,25.333333333333332,10.656244908763854,37.0,21.354156504062622,21.333333333333332,11.897712198383164,56.666666666666664,31.626290048347787
137,69.33333333333333,46.348918242200895,19.0,4.320493798938574,72.33333333333333,24.087802353519553,56.666666666666664,35.490217744549774
138,58.666666666666664,27.353650985238193,13.0,2.449489742783178,53.333333333333336,46.73566328000729,52.0,37.49666651850535
139,34.666666666666664,14.65908895153068,13.666666666666666,2.357022603955158,62.333333333333336,9.030811456096044,51.0,32.567877834864625
140,55.0,52.33227175144097,12.666666666666666,2.494438257849294,48.0,30.692018506445613,102.66666666666667,42.89781139198388
141,77.66666666666667,10.208928554075703,11.333333333333334,2.6246692913372702,43.666666666666664,10.624918300339484,90.33333333333333,12.364824660660938
142,67.33333333333333,20.677416559027765,15.333333333333334,1.247219128924647,54.0,11.86029791643813,86.0,19.096247449870006
143,47.666666666666664,9.392668535736913,18.666666666666668,4.496912521077347,52.0,16.06237840420901,47.0,13.490737563232042
144,52.0,20.607442021431645,16.333333333333332,1.8856180831641267,66.66666666666667,24.25329301810833,60.666666666666664,27.980151695244412
145,47.0,24.26245384677046,45.0,41.72129751897305,30.0,12.832251036613439,69.66666666666667,37.56180092712394
146,94.66666666666667,42.12943019895817,24.666666666666668,8.576453553512405,38.666666666666664,27.13341523329163,49.333333333333336,33.319997332266134
147,33.666666666666664,11.585431464655176,21.0,12.192894105447921,67.33333333333333,31.836387288063257,70.66666666666667,44.13111776916097
148,44.333333333333336,10.873004286866726,13.666666666666666,4.4969125210773475,56.666666666666664,42.89781139198388,93.66666666666667,75.43798041364104
149,55.0,43.56604182158393,15.333333333333334,5.557777333511022,49.666666666666664,30.663043264200347,63.333333333333336,39.2626483512709
150,50.666666666666664,23.156472577277874,15.0,1.4142135623730951,68.0,18.40289832245635,72.0,29.87752778706208
151,73.66666666666667,36.790699307780976,18.666666666666668,10.143416036468626,80.0,40.2326567189723,66.0,28.879058156387302
152,61.333333333333336,28.825143345504614,23.666666666666668,20.038851153585515,110.33333333333333,64.85539470408165,83.66666666666667,37.5085175512028
153,30.333333333333332,4.496912521077347,50.0,35.014282800023196,86.0,37.47888294315436,93.0,39.06404996924922
154,91.66666666666667,57.34883511361751,15.333333333333334,5.557777333511022,60.666666666666664,24.526629518862872,61.0,26.166135875720485
155,89.66666666666667,79.31512396062234,21.333333333333332,15.3260852434302,85.33333333333333,69.49500381722096,82.33333333333333,48.56153027059817
156,85.66666666666667,27.450966386551052,44.0,39.60639678974429,114.66666666666667,71.50912917631955,111.33333333333333,68.24140157476903
157,102.33333333333333,47.59084879353266,13.666666666666666,0.4714045207910317,89.66666666666667,79.96804917521052,58.0,15.556349186104045
158,117.66666666666667,63.980899927678074,17.0,5.715476066494082,108.0,65.07431649019962,72.33333333333333,41.899350299921785
159,45.666666666666664,9.809292646374773,16.0,9.201449161228174,57.666666666666664,30.09245014211298,118.33333333333333,61.95876765147035
160,88.33333333333333,5.436502143433363,23.666666666666668,10.274023338281628,91.66666666666667,77.9244648504064,73.0,60.81666438293592
161,142.66666666666666,81.08157757605744,18.666666666666668,2.8674417556808756,79.0,43.54308211415448,60.0,35.35533905932738
162,151.66666666666666,68.3536555146996,25.666666666666668,14.83988619303471,83.66666666666667,56.94636853117931,71.33333333333333,68.37315912614312
163,155.0,63.63961030678928,18.333333333333332,5.312459150169742,55.0,6.377042156569663,99.66666666666667,70.95695095541302
164,129.33333333333334,64.01215162416864,30.666666666666668,27.86076492528915,68.0,5.0990195135927845,108.0,59.43624034767565
165,117.33333333333333,60.47772776448827,40.666666666666664,17.15290710702481,57.0,10.801234497346433,73.33333333333333,38.21285414912399
166,138.66666666666666,62.43040569750894,41.333333333333336,16.027753706895076,117.33333333333333,61.39670639012777,125.33333333333333,63.86096007908292
167,122.33333333333333,68.05063474273322,45.0,43.9089968002003,59.333333333333336,11.728408057172787,89.0,14.696938456699069
168,121.66666666666667,49.12795085850371,43.0,30.735430152621365,75.66666666666667,33.76717669901087,34.666666666666664,14.613540144521982
169,110.33333333333333,73.90233795730387,25.666666666666668,11.440668201153676,119.33333333333333,60.31215097768903,29.333333333333332,18.116904322268255
170,117.66666666666667,68.62620166930088,19.333333333333332,5.734883511361751,112.0,68.81860213634101,64.66666666666667,69.67703272161415
171,139.66666666666666,42.7577153531643,18.333333333333332,9.104333522498443,106.33333333333333,67.58862494697034,48.0,29.81051268708183
172,122.66666666666667,73.96545740336423,16.666666666666668,3.7712361663282534,88.66666666666667,78.87683789019154,91.0,68.81860213634101
173,161.66666666666666,54.211519890968646,30.0,24.779023386727733,86.33333333333333,37.1872140511882,71.33333333333333,14.383632673594278
174,159.66666666666666,57.03994701571483,26.0,20.51016008388688,67.0,2.160246899469287,83.0,29.223278392404914
175,158.33333333333334,58.92556509887896,41.0,40.3567425180312,81.66666666666667,16.21384867602041,59.333333333333336,27.35365098523819
176,132.0,65.23802572120036,29.666666666666668,19.154343864744856,81.66666666666667,34.179265969622904,47.666666666666664,17.594190960528863
177,151.66666666666666,66.24365797736583,32.333333333333336,14.83988619303471,90.0,78.87120302535436,113.33333333333333,49.45929864264375
178,127.66666666666667,58.78964383479647,33.666666666666664,17.21110752456745,88.66666666666667,80.08467740807572,94.0,78.60449520648719
179,182.0,25.45584412271571,53.333333333333336,50.075498555237125,68.66666666666667,28.674417556808756,99.33333333333333,78.31701957783861
180,127.0,73.16192087873765,20.666666666666668,4.189935029992178,122.33333333333333,29.044027881055953,102.0,78.05553578489271
181,200.0,0.0,52.333333333333336,40.086018621071474,72.33333333333333,57.0633176587396,100.0,77.88880963698615
182,165.66666666666666,48.55466564147626,17.0,7.2571803523590805,65.66666666666667,16.33673433979046,95.0,77.80745465570763
183,139.66666666666666,85.32421826317673,13.333333333333334,4.027681991198191,62.0,43.04261454264444,61.0,32.751590292177674
184,187.33333333333334,14.522013940527977,52.0,43.05810028322197,37.0,13.880441875771343,119.0,69.1712849863776
185,189.0,15.556349186104045,39.666666666666664,14.522013940527977,83.33333333333333,60.30109636003497,77.66666666666667,86.58072662101088
186,156.33333333333334,61.753992223625154,68.33333333333333,45.38967087589667,59.0,33.7441352929167,92.33333333333333,76.31659205062961
187,170.33333333333334,35.122009560324926,19.0,6.531972647421808,78.0,70.82843120291926,83.66666666666667,82.79425637620577
188,162.66666666666666,31.04119127152751,52.333333333333336,49.34459330959055,32.666666666666664,17.55625877635159,91.66666666666667,78.7076164604728
189,174.66666666666666,35.8267435801184,67.0,28.647280266487194,29.0,19.131126469708992,79.33333333333333,75.64977785088921
190,189.0,15.556349186104045,16.0,4.08248290463863,34.0,29.017236257093817,67.0,64.63745044476924
191,190.66666666666666,10.498677165349081,44.0,41.21488404286329,57.333333333333336,37.15134213217905,83.33333333333333,83.28398538868215
192,100.66666666666667,36.33486235314815,17.333333333333332,1.699673171197595,81.33333333333333,84.38930948618761,57.333333333333336,7.3181661333667165
193,132.0,78.50265388295269,25.333333333333332,2.6246692913372702,69.33333333333333,28.63952203201412,23.333333333333332,6.944222218666553
194,134.0,82.95782060782456,57.333333333333336,52.79099249766847,39.666666666666664,23.697163449568293,119.33333333333333,57.621369492769105
195,139.66666666666666,85.32421826317673,48.333333333333336,43.39226761634945,48.666666666666664,15.92342788332825,96.66666666666667,73.18166133366717
196,139.0,86.2670273047588,25.666666666666668,12.710450643291745,152.0,33.94112549695428,110.0,76.5027232630752
197,174.66666666666666,35.8267435801184,73.33333333333333,57.53453069437711,105.0,50.91823510950342,112.33333333333333,66.50480350237032
198,194.66666666666666,5.557777333511022,63.0,56.645093932896486,165.33333333333334,32.42769735204082,108.66666666666667,71.29905718560067
199,199.0,1.4142135623730951,47.666666666666664,54.68901982015119,63.666666666666664,12.39175353029407,54.0,16.990193249832878
